"Coord1","Coord2","Cost","Length"
"1650.0_51550.0","1750.0_52050.0","10.8284272","682.842712474619"
"49650.0_34950.0","49650.0_35750.0","40.0","800.0"
"12450.0_53250.0","12450.0_54050.0","14.8284272","1082.842712474619"
"56650.0_4250.0","56650.0_4350.0","5.0","100.0"
"7650.0_8750.0","7650.0_8950.0","10.0","200.0"
"55050.0_8750.0","55050.0_8950.0","8.0","400.0"
"18950.0_28550.0","18950.0_28950.0","24.142136","482.842712474619"
"18450.0_28550.0","18450.0_28950.0","9.4142136","541.4213562373095"
"18450.0_9050.0","18450.0_9650.0","19.6568544","682.842712474619"
"41250.0_6950.0","41250.0_7250.0","9.0","500.0"
"54350.0_44850.0","54450.0_45150.0","17.071068","341.4213562373095"
"9250.0_57350.0","11050.0_58250.0","101.142136","2748.528137423857"
"44150.0_53650.0","44350.0_55050.0","20.2426408","1624.2640687119285"
"27850.0_38350.0","27950.0_38150.0","12.071068","241.4213562373095"
"53050.0_41850.0","53250.0_40050.0","80.76955359999998","2614.213562373095"
"19950.0_8750.0","20150.0_9250.0","10.4142136","641.4213562373095"
"9050.0_39050.0","9150.0_39450.0","14.6568544","582.842712474619"
"38750.0_24550.0","39350.0_24250.0","27.9705632","865.685424949238"
"45050.0_48750.0","45450.0_49150.0","10.2426408","624.2640687119285"
"42750.0_36050.0","42950.0_35850.0","14.142136","282.842712474619"
"33750.0_23250.0","34550.0_24050.0","52.0416312","1507.1067811865476"
"38150.0_3050.0","38950.0_3250.0","33.4142136","941.4213562373095"
"16750.0_49850.0","17150.0_49850.0","20.0","400.0"
"33750.0_23250.0","34750.0_23550.0","51.142135999999994","1665.685424949238"
"7150.0_49350.0","7950.0_49250.0","21.8284272","982.842712474619"
"4150.0_20550.0","4250.0_20550.0","5.0","100.0"
"15050.0_13050.0","17050.0_12050.0","107.6984856","4755.634918610404"
"1750.0_45450.0","1950.0_45550.0","7.0","300.0"
"55850.0_3850.0","56650.0_2650.0","76.56854399999999","1531.370849898476"
"21550.0_40550.0","21650.0_40350.0","12.071068","241.4213562373095"
"2650.0_50850.0","3050.0_50750.0","29.142136","582.842712474619"
"46750.0_4250.0","46750.0_4950.0","27.7279224","924.2640687119285"
"14950.0_11950.0","17050.0_12050.0","116.62741759999999","3648.5281374238566"
"30750.0_9050.0","31850.0_6650.0","56.6984856","3338.477631085024"
"30150.0_13950.0","30950.0_13750.0","39.071068","941.4213562373095"
"4950.0_27150.0","5150.0_27550.0","10.8284272","682.842712474619"
"26250.0_23650.0","26850.0_23450.0","27.4142136","741.4213562373095"
"9450.0_10250.0","9750.0_9750.0","20.8284272","882.842712474619"
"29050.0_10650.0","29650.0_9350.0","28.071068","1607.1067811865476"
"5850.0_1450.0","6150.0_1850.0","13.2426408","924.2640687119285"
"30750.0_9050.0","31450.0_6750.0","60.6274176","3014.2135623730956"
"28350.0_24850.0","28850.0_25150.0","12.8284272","882.842712474619"
"48150.0_51950.0","48850.0_50850.0","43.11269920000001","1731.370849898476"
"58050.0_3950.0","58450.0_4950.0","16.2426408","1224.2640687119285"
"35050.0_11350.0","37450.0_10950.0","35.899495200000004","2707.106781186548"
"14150.0_35250.0","14450.0_36450.0","49.82842719999999","1382.842712474619"
"30750.0_9050.0","30950.0_9150.0","7.0","300.0"
"37850.0_39150.0","38250.0_37950.0","33.899495200000004","1624.2640687119285"
"450.0_46850.0","850.0_46450.0","31.3137088","882.842712474619"
"53250.0_12750.0","53650.0_12450.0","9.8284272","582.842712474619"
"3950.0_19150.0","4250.0_20550.0","46.556349600000004","2089.9494936611663"
"9950.0_37850.0","10950.0_37850.0","50.0","1000.0"
"15350.0_24550.0","15950.0_25350.0","55.35534","1107.1067811865476"
"29050.0_10650.0","30250.0_9450.0","36.7279224","2472.792206135786"
"16250.0_32950.0","16650.0_31550.0","37.4558448","1565.685424949238"
"28250.0_42850.0","29150.0_42650.0","48.455844799999994","1065.685424949238"
"41650.0_59750.0","42950.0_59350.0","44.798990399999994","2231.370849898476"
"25550.0_20150.0","26050.0_19650.0","31.3137088","882.842712474619"
"26850.0_5150.0","27250.0_6350.0","22.8284272","1482.842712474619"
"11850.0_24050.0","12550.0_23850.0","39.142135999999994","782.842712474619"
"15750.0_25350.0","15950.0_25350.0","10.0","200.0"
"43650.0_25150.0","44350.0_25450.0","31.071068","1024.2640687119285"
"42950.0_35850.0","43450.0_35850.0","29.142136","582.842712474619"
"28550.0_52550.0","29250.0_52750.0","39.142135999999994","782.842712474619"
"12250.0_13250.0","12750.0_13750.0","16.2426408","1224.2640687119285"
"38450.0_34850.0","38450.0_34950.0","5.0","100.0"
"48950.0_43550.0","49150.0_44250.0","39.142135999999994","782.842712474619"
"31150.0_37650.0","31250.0_38150.0","27.071068","541.4213562373095"
"53250.0_38150.0","53650.0_37650.0","33.284272","665.685424949238"
"46550.0_47050.0","47050.0_47650.0","16.6568544","865.685424949238"
"42650.0_19450.0","43150.0_19750.0","20.7279224","624.2640687119285"
"38950.0_35050.0","39750.0_35750.0","52.9411264","1348.528137423857"
"7450.0_3350.0","8650.0_1050.0","71.87005839999999","3255.6349186104044"
"48050.0_18150.0","48950.0_17450.0","30.142136","1965.685424949238"
"46150.0_1250.0","46450.0_1650.0","25.2426408","841.4213562373095"
"45950.0_19350.0","47050.0_18250.0","20.7279224","1672.7922061357856"
"42650.0_19450.0","43350.0_19250.0","30.4142136","1041.4213562373095"
"50050.0_19550.0","50950.0_20450.0","65.59798079999999","1648.528137423857"
"39750.0_17650.0","40250.0_17250.0","36.213204000000005","724.2640687119285"
"42950.0_5850.0","43250.0_6050.0","14.3137088","382.842712474619"
"54350.0_42250.0","54750.0_41750.0","39.142136","782.842712474619"
"50950.0_29550.0","52050.0_29250.0","37.6568544","1282.842712474619"
"49550.0_33350.0","49650.0_32950.0","21.0","500.0"
"49350.0_35550.0","49650.0_35750.0","8.4142136","441.4213562373095"
"5550.0_20250.0","6350.0_19850.0","48.284272","965.685424949238"
"51650.0_49850.0","52650.0_49750.0","50.25483519999999","1714.213562373095"
"34750.0_10350.0","37450.0_10950.0","69.6690488","3255.6349186104044"
"3350.0_25350.0","3650.0_24950.0","26.071068","924.2640687119285"
"55950.0_21050.0","56450.0_20650.0","34.4558448","865.685424949238"
"34350.0_34950.0","34850.0_34150.0","34.7989904","1065.685424949238"
"16050.0_5650.0","17450.0_5950.0","36.556349600000004","2372.792206135786"
"7150.0_29250.0","8850.0_28150.0","138.4680392","4521.320343559642"
"9750.0_44250.0","10350.0_45150.0","57.426407999999995","1148.528137423857"
"10250.0_56250.0","11450.0_55450.0","19.8994952","1589.9494936611666"
"3550.0_41150.0","3650.0_41050.0","6.0","200.0"
"14850.0_7150.0","16050.0_6450.0","28.6568544","1665.685424949238"
"43650.0_25150.0","44050.0_25050.0","22.071068","441.4213562373095"
"1650.0_53250.0","1750.0_51750.0","56.7279224","2307.106781186548"
"57150.0_46750.0","57450.0_45850.0","17.071068","1307.1067811865476"
"56950.0_50450.0","57150.0_50450.0","10.0","200.0"
"56650.0_42550.0","56650.0_43150.0","31.5563496","824.2640687119285"
"3250.0_48450.0","3250.0_49050.0","30.9705632","1165.685424949238"
"54650.0_41650.0","54750.0_41750.0","6.0","200.0"
"47250.0_31550.0","47250.0_31850.0","9.0","500.0"
"48950.0_55950.0","49050.0_56450.0","27.071068","541.4213562373095"
"47050.0_47650.0","47150.0_47750.0","6.0","200.0"
"52950.0_14550.0","53150.0_14050.0","13.8284272","982.842712474619"
"52250.0_49150.0","52650.0_49750.0","13.6568544","965.685424949238"
"36750.0_57850.0","37150.0_58450.0","24.142136","965.685424949238"
"12950.0_52350.0","13050.0_52550.0","8.4142136","441.4213562373095"
"37950.0_20850.0","38350.0_21950.0","49.82842719999999","1382.842712474619"
"58450.0_33150.0","59050.0_33950.0","36.6274176","1648.528137423857"
"31750.0_28650.0","31750.0_30750.0","64.8994952","2324.2640687119283"
"55850.0_43350.0","56650.0_43150.0","14.8284272","1082.842712474619"
"2250.0_34950.0","2650.0_34650.0","9.8284272","582.842712474619"
"34350.0_4650.0","34950.0_4150.0","33.7279224","1607.1067811865476"
"27950.0_29750.0","28150.0_29850.0","7.0","300.0"
"38450.0_47950.0","38750.0_48650.0","39.3137088","882.842712474619"
"38450.0_47950.0","38850.0_48150.0","19.3137088","482.842712474619"
"28250.0_42850.0","29050.0_41850.0","66.56854399999999","1331.370849898476"
"12450.0_57450.0","12850.0_56450.0","16.2426408","1224.2640687119285"
"27350.0_54750.0","27850.0_55550.0","44.45584480000001","1065.685424949238"
"31750.0_30750.0","32750.0_30050.0","18.3137088","1431.370849898476"
"36050.0_8850.0","37450.0_11250.0","78.56854399999997","4628.42712474619"
"650.0_46950.0","1650.0_47350.0","31.071068","1907.1067811865476"
"37850.0_39150.0","39050.0_38950.0","46.6274176","1848.528137423857"
"9750.0_44250.0","10250.0_44450.0","29.142136","582.842712474619"
"22650.0_27550.0","23150.0_27950.0","33.284272","665.685424949238"
"1350.0_14050.0","1850.0_12650.0","31.2426408","1924.2640687119285"
"27850.0_43250.0","28250.0_43050.0","15.6568544","682.842712474619"
"35050.0_11350.0","37650.0_11150.0","32.8284272","2882.842712474619"
"46050.0_33150.0","47250.0_32050.0","50.455844799999994","1831.370849898476"
"46150.0_33350.0","47350.0_32150.0","44.183767200000005","1755.6349186104046"
"15050.0_43350.0","15250.0_43550.0","7.4142136","341.4213562373095"
"28350.0_29550.0","28550.0_29650.0","7.0","300.0"
"58450.0_56850.0","58950.0_56950.0","11.4142136","741.4213562373095"
"6050.0_35850.0","6750.0_35350.0","31.071068","1024.2640687119285"
"7150.0_49350.0","7350.0_49950.0","34.142136","682.842712474619"
"8850.0_28150.0","11450.0_28950.0","196.852816","5145.584412271572"
"18450.0_9650.0","20150.0_9250.0","90.84062159999998","2089.9494936611663"
"5350.0_48150.0","5750.0_47150.0","16.2426408","1224.2640687119285"
"26850.0_42750.0","28250.0_43050.0","55.242640800000004","1841.4213562373095"
"18450.0_9050.0","19950.0_8750.0","79.4142136","1941.4213562373095"
"10550.0_19950.0","11050.0_20050.0","13.4142136","941.4213562373095"
"250.0_38650.0","1450.0_38450.0","85.35534","1707.1067811865476"
"4450.0_10450.0","5550.0_9650.0","58.556349600000004","1607.1067811865476"
"5750.0_16450.0","5950.0_16750.0","19.142136","382.842712474619"
"850.0_24950.0","1050.0_24550.0","9.4142136","541.4213562373095"
"25550.0_20350.0","26150.0_20050.0","34.4142136","1041.4213562373095"
"2250.0_30750.0","2350.0_30450.0","9.4142136","541.4213562373095"
"13450.0_9650.0","15450.0_9950.0","73.32590319999998","3221.3203435596424"
"10650.0_33350.0","11750.0_33850.0","33.556349600000004","2955.6349186104044"
"23150.0_6450.0","23650.0_6350.0","27.071068","541.4213562373095"
"3050.0_41350.0","3650.0_41050.0","13.2426408","924.2640687119285"
"42850.0_44350.0","43650.0_44650.0","14.071068","924.2640687119285"
"25650.0_19850.0","26150.0_20050.0","29.142136","582.842712474619"
"8550.0_29850.0","8850.0_28150.0","112.46803919999998","2555.6349186104044"
"18450.0_28550.0","18950.0_28950.0","30.6568544","982.842712474619"
"18450.0_28950.0","18950.0_28550.0","31.3847768","724.2640687119285"
"56950.0_51350.0","57150.0_50450.0","49.142135999999994","982.842712474619"
"40650.0_42350.0","40650.0_42450.0","5.0","100.0"
"13250.0_36150.0","13250.0_36250.0","5.0","100.0"
"53150.0_14050.0","53250.0_14750.0","17.6568544","1365.685424949238"
"57450.0_44050.0","57650.0_44550.0","22.4142136","641.4213562373095"
"42650.0_6250.0","42950.0_5850.0","11.8284272","782.842712474619"
"53050.0_41850.0","53150.0_40050.0","85.76955359999998","2714.213562373095"
"39150.0_35050.0","39650.0_35850.0","50.35534","1007.1067811865476"
"44050.0_11350.0","44350.0_11750.0","9.8284272","582.842712474619"
"50050.0_29750.0","50550.0_29150.0","43.284272","865.685424949238"
"43450.0_45550.0","43650.0_44650.0","32.071068","1124.2640687119285"
"50450.0_19250.0","50950.0_20450.0","64.5979808","1548.528137423857"
"29050.0_48950.0","29450.0_48450.0","11.2426408","724.2640687119285"
"250.0_38650.0","1550.0_39350.0","82.42640799999998","1648.528137423857"
"34050.0_23950.0","34750.0_23650.0","28.8284272","882.842712474619"
"350.0_9250.0","750.0_10050.0","19.8994952","1107.1067811865476"
"46750.0_4950.0","46850.0_4250.0","25.6568544","882.842712474619"
"57550.0_40650.0","59150.0_39150.0","68.4558448","2831.370849898476"
"10250.0_150.0","11250.0_350.0","40.8284272","1282.842712474619"
"37850.0_39150.0","38950.0_38550.0","32.899495200000004","1524.2640687119285"
"4050.0_51750.0","4150.0_51050.0","37.071068","741.4213562373095"
"34750.0_10350.0","37650.0_11150.0","69.08326239999998","3679.8989873223327"
"39950.0_7650.0","40050.0_7550.0","6.0","200.0"
"29750.0_22850.0","31350.0_22450.0","60.284272","2414.213562373095"
"16550.0_33350.0","16650.0_31550.0","39.3847768","2007.1067811865476"
"4050.0_57250.0","5450.0_56150.0","58.94112639999999","2114.213562373095"
"28550.0_52550.0","29450.0_53050.0","40.3847768","1224.2640687119285"
"1050.0_46750.0","1650.0_47350.0","13.071068","907.1067811865476"
"21550.0_40550.0","22150.0_40850.0","17.4852816","865.685424949238"
"16050.0_5650.0","16950.0_5150.0","26.4852816","1365.685424949238"
"27150.0_53150.0","27350.0_53750.0","17.071068","824.2640687119285"
"3250.0_48450.0","3450.0_49050.0","23.3137088","882.842712474619"
"40850.0_30450.0","40850.0_30650.0","8.0","400.0"
"14350.0_37350.0","14350.0_37750.0","9.4142136","541.4213562373095"
"13450.0_52150.0","13450.0_52550.0","21.8994952","1789.9494936611666"
"8750.0_53350.0","8750.0_53750.0","20.0","400.0"
"54050.0_43550.0","54150.0_43450.0","7.071068","141.4213562373095"
"39250.0_12750.0","39250.0_13450.0","35.0","700.0"
"34750.0_34250.0","34850.0_34150.0","6.0","200.0"
"28550.0_25550.0","28650.0_24850.0","15.071068","1107.1067811865476"
"42750.0_14550.0","43150.0_13150.0","27.5563496","1707.1067811865476"
"37050.0_57750.0","37150.0_58450.0","20.8284272","882.842712474619"
"38150.0_1450.0","38550.0_1350.0","20.3137088","582.842712474619"
"38150.0_3050.0","38550.0_2550.0","33.284272","665.685424949238"
"18650.0_11450.0","18850.0_10450.0","30.4852816","1282.842712474619"
"38950.0_39050.0","39050.0_38950.0","7.071068","141.4213562373095"
"32550.0_29250.0","32750.0_30050.0","43.455844799999994","965.685424949238"
"39850.0_17650.0","40250.0_17250.0","34.142136","682.842712474619"
"27950.0_4950.0","28150.0_4750.0","7.4142136","341.4213562373095"
"27850.0_43250.0","28150.0_43050.0","14.6568544","582.842712474619"
"46750.0_44250.0","47450.0_45150.0","62.3847768","1424.2640687119285"
"29650.0_21150.0","29750.0_22850.0","21.4142136","1741.4213562373095"
"55850.0_10950.0","55850.0_12050.0","17.8284272","1382.842712474619"
"53850.0_45350.0","54350.0_44850.0","30.2426408","941.4213562373095"
"7350.0_31650.0","7450.0_31850.0","7.0","300.0"
"8250.0_31750.0","8550.0_30150.0","33.242640800000004","2524.2640687119283"
"16750.0_49850.0","17050.0_50450.0","34.213204000000005","924.2640687119285"
"40050.0_7550.0","41250.0_6950.0","24.2426408","2024.2640687119285"
"43550.0_54250.0","44250.0_54350.0","28.0","800.0"
"26950.0_24550.0","27650.0_24450.0","32.284272","1048.528137423857"
"15650.0_5250.0","15750.0_4350.0","14.8284272","1082.842712474619"
"21550.0_40950.0","21650.0_40350.0","18.3137088","782.842712474619"
"250.0_35250.0","350.0_34650.0","32.071068","641.4213562373095"
"5750.0_16450.0","6650.0_15750.0","39.3137088","1365.685424949238"
"31750.0_28650.0","32550.0_29250.0","58.284272","1165.685424949238"
"40650.0_34050.0","42250.0_33650.0","88.28427199999999","1765.685424949238"
"14250.0_15050.0","14650.0_14950.0","10.4142136","641.4213562373095"
"40650.0_34050.0","42150.0_34150.0","77.071068","1541.4213562373095"
"4950.0_27350.0","5150.0_27550.0","7.4142136","341.4213562373095"
"3150.0_20450.0","3950.0_19150.0","48.35534","1689.9494936611666"
"30150.0_13950.0","30750.0_13550.0","33.213204000000005","824.2640687119285"
"12350.0_28650.0","12750.0_28450.0","24.142136","482.842712474619"
"27850.0_38350.0","28250.0_38750.0","28.284272","565.685424949238"
"14450.0_10550.0","15150.0_8750.0","69.48528159999998","2148.528137423857"
"11850.0_6450.0","12550.0_6650.0","13.8284272","982.842712474619"
"6550.0_10150.0","6650.0_9250.0","32.4852816","1082.842712474619"
"53250.0_12750.0","53650.0_13150.0","31.213204","624.2640687119285"
"47950.0_46050.0","48350.0_46050.0","10.0","600.0"
"2650.0_34650.0","2850.0_35050.0","24.142136","482.842712474619"
"2550.0_21350.0","2750.0_21950.0","11.4142136","741.4213562373095"
"8150.0_40150.0","8950.0_40350.0","44.142135999999994","882.842712474619"
"11850.0_24050.0","12850.0_24250.0","40.242640800000004","1141.4213562373095"
"4050.0_57250.0","5250.0_57850.0","38.9705632","1731.370849898476"
"7850.0_3850.0","8050.0_5250.0","81.21320399999999","1624.2640687119285"
"53050.0_41850.0","54750.0_41750.0","55.9411264","2131.370849898476"
"14350.0_59150.0","14750.0_58650.0","18.6568544","1465.685424949238"
"37750.0_10050.0","38850.0_9950.0","17.4142136","1341.4213562373095"
"25550.0_20350.0","26050.0_19650.0","34.7279224","1224.2640687119285"
"26850.0_42750.0","28150.0_43050.0","54.242640800000004","1741.4213562373095"
"14250.0_50950.0","15350.0_50050.0","42.769553599999995","1531.370849898476"
"30750.0_38150.0","31150.0_37650.0","33.284272","665.685424949238"
"42150.0_48250.0","43150.0_47750.0","35.870058400000005","1572.7922061357856"
"25650.0_19850.0","26050.0_19650.0","24.142136","482.842712474619"
"16050.0_6450.0","16350.0_6650.0","19.142136","382.842712474619"
"58350.0_10850.0","59250.0_11050.0","47.6274176","1065.685424949238"
"30150.0_4350.0","30750.0_4950.0","13.6568544","965.685424949238"
"32050.0_12950.0","33450.0_12650.0","40.798990399999994","2314.213562373095"
"3150.0_20450.0","4150.0_20550.0","17.4852816","1348.528137423857"
"5750.0_47150.0","5750.0_48250.0","34.213204000000005","1407.1067811865476"
"43050.0_13950.0","43150.0_13150.0","13.8284272","982.842712474619"
"38950.0_38550.0","38950.0_39050.0","23.2426408","641.4213562373095"
"33650.0_31150.0","33750.0_30250.0","14.0","1000.0"
"2950.0_44750.0","3850.0_44850.0","13.4142136","941.4213562373095"
"37050.0_56750.0","37350.0_57150.0","9.8284272","582.842712474619"
"59850.0_36650.0","59950.0_35850.0","17.4852816","1348.528137423857"
"51950.0_28350.0","52050.0_27950.0","10.4142136","641.4213562373095"
"48950.0_18050.0","49050.0_18050.0","5.0","100.0"
"38950.0_35050.0","39650.0_35850.0","52.9411264","1348.528137423857"
"6750.0_22650.0","7750.0_22550.0","37.6274176","1348.528137423857"
"27350.0_53750.0","27750.0_53450.0","29.2426408","841.4213562373095"
"4650.0_41750.0","4750.0_42050.0","8.0","400.0"
"52150.0_3050.0","52850.0_2850.0","16.6568544","1265.685424949238"
"48950.0_43550.0","49350.0_43650.0","22.071068","441.4213562373095"
"49550.0_33350.0","49750.0_32850.0","27.0","700.0"
"2950.0_44750.0","4550.0_43750.0","34.142136","2614.213562373095"
"36450.0_38850.0","37450.0_39150.0","50.556349600000004","1124.2640687119285"
"12550.0_34050.0","12950.0_33750.0","26.213204","524.2640687119285"
"2450.0_22150.0","2750.0_21950.0","19.142136","382.842712474619"
"29850.0_51350.0","30350.0_52450.0","65.35533999999998","1307.1067811865476"
"34750.0_11250.0","37450.0_10950.0","38.7279224","2989.949493661167"
"44250.0_48250.0","45050.0_48750.0","24.3137088","1148.528137423857"
"27850.0_38350.0","28350.0_38650.0","31.213204","624.2640687119285"
"2250.0_30750.0","2550.0_30950.0","19.142136","382.842712474619"
"3650.0_51150.0","4150.0_51750.0","31.8284272","1182.842712474619"
"14950.0_49750.0","15350.0_50050.0","13.2426408","924.2640687119285"
"14650.0_14950.0","15550.0_15750.0","22.8994952","1889.9494936611666"
"14350.0_14950.0","15150.0_15250.0","21.4852816","1748.528137423857"
"32550.0_51250.0","33350.0_50750.0","14.6568544","1065.685424949238"
"2550.0_45650.0","3150.0_45050.0","20.4852816","1648.528137423857"
"9050.0_19450.0","9750.0_19950.0","28.3847768","1389.9494936611666"
"2450.0_50450.0","3050.0_50750.0","15.8284272","1182.842712474619"
"53150.0_40050.0","54650.0_41650.0","51.28427199999999","2397.056274847714"
"13850.0_36850.0","14350.0_37750.0","17.6568544","1365.685424949238"
"6150.0_19250.0","6350.0_19850.0","34.142136","682.842712474619"
"28550.0_48350.0","29150.0_48450.0","16.6568544","1265.685424949238"
"20050.0_53850.0","20650.0_53850.0","22.7279224","824.2640687119285"
"13850.0_38450.0","14150.0_36950.0","51.112699199999994","2048.528137423857"
"1250.0_31050.0","1550.0_30850.0","19.142136","382.842712474619"
"7350.0_30250.0","8850.0_28150.0","131.3969712","4297.056274847715"
"28850.0_53750.0","29450.0_53050.0","18.6568544","1065.685424949238"
"15150.0_8750.0","15450.0_8750.0","9.0","500.0"
"32050.0_12950.0","33550.0_12750.0","42.21320399999999","2455.6349186104044"
"53250.0_40050.0","54350.0_42250.0","76.69848559999998","2855.6349186104044"
"32950.0_52550.0","32950.0_53550.0","50.0","1000.0"
"44250.0_19250.0","44250.0_19350.0","5.0","100.0"
"39050.0_20250.0","39050.0_20350.0","5.0","100.0"
"45750.0_53650.0","45850.0_53750.0","6.0","200.0"
"21150.0_31150.0","21250.0_31550.0","22.071068","441.4213562373095"
"37850.0_22250.0","38050.0_22250.0","10.0","200.0"
"46850.0_18050.0","47050.0_18250.0","7.4142136","341.4213562373095"
"54850.0_8950.0","55050.0_8750.0","11.4142136","741.4213562373095"
"41550.0_45750.0","41950.0_45950.0","23.4142136","741.4213562373095"
"28150.0_29850.0","28350.0_29550.0","19.142136","382.842712474619"
"43450.0_19950.0","44050.0_19550.0","12.2426408","824.2640687119285"
"43950.0_12150.0","44550.0_12750.0","28.4852816","1165.685424949238"
"38650.0_12950.0","39250.0_12750.0","11.4142136","741.4213562373095"
"54150.0_43450.0","54250.0_43950.0","27.071068","541.4213562373095"
"10850.0_34550.0","11050.0_34350.0","7.4142136","341.4213562373095"
"44250.0_19250.0","45050.0_18950.0","42.071068","1324.2640687119285"
"38250.0_37950.0","38950.0_39050.0","31.3137088","1448.528137423857"
"39050.0_20350.0","39850.0_19850.0","18.3137088","1348.528137423857"
"32950.0_51250.0","33450.0_50950.0","21.071068","824.2640687119285"
"11550.0_36450.0","13250.0_36150.0","78.8284272","1882.842712474619"
"7150.0_26050.0","7350.0_24950.0","28.071068","2007.1067811865476"
"38250.0_48550.0","38850.0_48150.0","33.4558448","765.685424949238"
"38250.0_48550.0","38750.0_48650.0","27.071068","541.4213562373095"
"27950.0_29750.0","28550.0_29650.0","28.5563496","924.2640687119285"
"48050.0_47750.0","49550.0_48850.0","26.7279224","2272.792206135786"
"35650.0_9250.0","37450.0_11250.0","72.32590319999998","4004.163056034262"
"55950.0_21050.0","56550.0_20650.0","36.526912800000005","907.1067811865476"
"7750.0_20350.0","7850.0_19850.0","11.4142136","741.4213562373095"
"23050.0_28550.0","23150.0_27950.0","32.071068","641.4213562373095"
"3650.0_51150.0","3850.0_51050.0","7.0","300.0"
"3550.0_51550.0","4150.0_51050.0","33.4852816","1182.842712474619"
"2250.0_22050.0","2450.0_22150.0","12.071068","241.4213562373095"
"10550.0_49550.0","11350.0_50450.0","50.071068","1724.2640687119285"
"35450.0_43050.0","36950.0_44250.0","92.01219439999998","2289.9494936611663"
"53250.0_40050.0","54650.0_41650.0","46.28427199999999","2297.056274847714"
"25550.0_20150.0","26150.0_20050.0","31.0","700.0"
"9950.0_37850.0","10550.0_38050.0","34.142136","682.842712474619"
"18650.0_11450.0","19350.0_12850.0","21.4852816","1748.528137423857"
"12050.0_21650.0","12350.0_22550.0","45.45584480000001","1165.685424949238"
"23550.0_34850.0","24050.0_33750.0","63.112699199999994","1648.528137423857"
"42350.0_53550.0","42950.0_53850.0","36.213204000000005","724.2640687119285"
"29150.0_23950.0","29550.0_22850.0","17.2426408","1324.2640687119285"
"28850.0_53750.0","29250.0_52750.0","19.6568544","1165.685424949238"
"51250.0_10750.0","52350.0_11850.0","32.142136","2248.528137423857"
"9150.0_39450.0","9750.0_39150.0","24.6568544","782.842712474619"
"29450.0_24050.0","29550.0_22850.0","23.4852816","1948.528137423857"
"53150.0_40050.0","54350.0_42250.0","81.69848559999998","2955.6349186104044"
"2950.0_47650.0","3750.0_47150.0","14.6568544","1065.685424949238"
"15350.0_49950.0","15350.0_50050.0","5.0","100.0"
"43150.0_15950.0","43250.0_15350.0","11.0","700.0"
"4050.0_56750.0","4050.0_57250.0","11.0","700.0"
"58950.0_55650.0","58950.0_56950.0","34.556349600000004","2655.6349186104044"
"38050.0_22250.0","38150.0_22650.0","22.071068","441.4213562373095"
"48950.0_43550.0","48950.0_44250.0","35.0","700.0"
"53250.0_38150.0","53350.0_38150.0","5.0","100.0"
"9250.0_57350.0","11050.0_57750.0","82.4852816","2165.685424949238"
"43550.0_45450.0","43650.0_44650.0","30.6568544","982.842712474619"
"40250.0_41250.0","40350.0_40250.0","46.9411264","1631.370849898476"
"29450.0_48450.0","29650.0_48950.0","22.3137088","782.842712474619"
"39150.0_35050.0","39750.0_35750.0","47.426407999999995","948.5281374238571"
"52150.0_2750.0","52250.0_3250.0","11.4142136","741.4213562373095"
"15250.0_43550.0","15450.0_43650.0","7.0","300.0"
"29950.0_52150.0","30350.0_52450.0","26.213204","524.2640687119285"
"50450.0_9050.0","51750.0_7250.0","63.76955359999998","2514.213562373095"
"40150.0_41350.0","40650.0_42350.0","17.4852816","1348.528137423857"
"13050.0_48250.0","13350.0_48150.0","17.071068","341.4213562373095"
"51050.0_38350.0","51550.0_38750.0","11.2426408","724.2640687119285"
"25950.0_33250.0","26250.0_33950.0","41.213204000000005","824.2640687119285"
"7550.0_12950.0","8250.0_12450.0","28.4852816","1082.842712474619"
"1150.0_47650.0","1650.0_47350.0","21.4142136","941.4213562373095"
"39950.0_7650.0","41250.0_7250.0","21.2426408","1724.2640687119285"
"36950.0_44250.0","37950.0_43350.0","18.3137088","1431.370849898476"
"34750.0_11250.0","37650.0_11150.0","35.6568544","3165.685424949238"
"51550.0_38750.0","52250.0_38750.0","35.0","700.0"
"13150.0_52650.0","13450.0_52550.0","8.0","400.0"
"2250.0_22050.0","2550.0_21350.0","31.4558448","965.685424949238"
"57750.0_59050.0","59150.0_58550.0","20.6568544","1665.685424949238"
"53150.0_7650.0","55050.0_8750.0","86.46803919999998","2355.634918610405"
"3850.0_44850.0","4050.0_43550.0","33.9705632","2597.056274847714"
"21250.0_1750.0","22950.0_1950.0","36.899495200000004","2089.9494936611663"
"7850.0_54050.0","8350.0_53250.0","40.6984856","1007.1067811865476"
"32550.0_53250.0","32950.0_52550.0","43.284272","865.685424949238"
"6050.0_20350.0","6350.0_19850.0","31.213204","624.2640687119285"
"13450.0_9650.0","14050.0_8850.0","17.071068","1307.1067811865476"
"4050.0_43550.0","4550.0_43750.0","10.4142136","641.4213562373095"
"15150.0_13150.0","16750.0_11950.0","106.284272","4614.213562373096"
"21550.0_40950.0","22150.0_40850.0","27.4852816","1465.685424949238"
"28550.0_48650.0","29050.0_47750.0","17.071068","1307.1067811865476"
"20050.0_53850.0","20550.0_53450.0","28.5563496","1407.1067811865476"
"3050.0_40050.0","3650.0_41050.0","58.083262399999995","1531.370849898476"
"21650.0_54650.0","22250.0_53950.0","16.6568544","1265.685424949238"
"21750.0_3450.0","21750.0_3550.0","5.0","100.0"
"58050.0_3850.0","58050.0_3950.0","5.0","100.0"
