"Coord1","Coord2","Cost","Length"
"14450.0_37850.0","21350.0_34850.0","109.97056319999997","10997.056274847715"
"14450.0_37850.0","21650.0_35050.0","106.72792239999998","10672.792206135788"
"30550.0_31250.0","34750.0_31350.0","44.89949519999999","4489.949493661166"
"13750.0_36250.0","23750.0_41650.0","122.9533207999999","12295.331880577403"
"3550.0_48650.0","3750.0_51050.0","24.8284272","2482.842712474619"
"18950.0_14150.0","20350.0_13250.0","66.35534","2372.792206135786"
"14450.0_37850.0","21750.0_40450.0","90.69848559999993","9069.848480983499"
"31850.0_29650.0","36950.0_32250.0","71.87005839999995","7187.005768508881"
"37050.0_58050.0","39250.0_59050.0","26.142136","2614.213562373095"
"29050.0_10650.0","30250.0_9450.0","36.7279224","2472.792206135786"
"7050.0_28950.0","8350.0_31950.0","36.213204000000005","3621.320343559643"
"27750.0_47950.0","29350.0_48750.0","19.3137088","1931.370849898476"
"1550.0_13050.0","3950.0_16450.0","67.11269919999997","6711.269837220811"
"3550.0_48650.0","3650.0_51050.0","25.2426408","2524.2640687119283"
"54050.0_12650.0","56050.0_11550.0","58.112699199999966","5811.269837220809"
"33650.0_10150.0","35650.0_9050.0","24.5563496","2455.6349186104044"
"46950.0_29950.0","48550.0_30350.0","17.6568544","1765.685424949238"
"49650.0_33350.0","51650.0_34450.0","24.5563496","2455.6349186104044"
"5450.0_29450.0","12050.0_34350.0","88.7817479999999","8878.174593052023"
"14450.0_48850.0","16750.0_49750.0","29.213204","2921.3203435596424"
"56050.0_45950.0","57250.0_46050.0","12.4142136","1241.4213562373095"
"28750.0_25550.0","29550.0_22750.0","31.3137088","3131.370849898476"
"28650.0_25450.0","29750.0_22750.0","32.7279224","3272.792206135786"
"13650.0_9350.0","14850.0_9150.0","17.8994952","1789.9494936611666"
"26450.0_9250.0","26850.0_9650.0","10.2426408","624.2640687119285"
"41650.0_5050.0","42450.0_6250.0","15.3137088","1531.370849898476"
"3050.0_44250.0","3650.0_41150.0","33.48528159999999","3348.528137423857"
"14250.0_36350.0","24750.0_38250.0","116.18376719999992","11618.376618407357"
"8950.0_34950.0","10150.0_35050.0","12.4142136","1241.4213562373095"
"35550.0_10750.0","39850.0_8950.0","56.012194399999984","5601.219330881975"
"5450.0_29450.0","7350.0_34650.0","64.01219439999993","6401.219330881976"
"55150.0_8750.0","55950.0_12750.0","45.798990399999965","4579.898987322333"
"39850.0_24650.0","40450.0_25950.0","15.4852816","1548.528137423857"
"12350.0_15150.0","12550.0_13950.0","12.8284272","1282.842712474619"
"49550.0_35750.0","51150.0_39050.0","39.62741759999999","3962.741699796952"
"16650.0_49950.0","16650.0_50050.0","1.0","100.0"
"51450.0_38650.0","51450.0_38750.0","1.0","100.0"
"48650.0_51250.0","48850.0_48750.0","32.213204000000005","3221.320343559643"
"8050.0_30250.0","10550.0_34050.0","52.11269919999995","5211.26983722081"
"21350.0_34850.0","21350.0_37950.0","39.72792239999998","3972.792206135786"
"39350.0_31450.0","39450.0_31250.0","2.4142136","241.4213562373095"
"3850.0_16350.0","3850.0_19850.0","36.6568544","3665.685424949238"
"51350.0_5950.0","52050.0_2750.0","38.21320399999999","3821.3203435596424"
"10650.0_13450.0","12350.0_15150.0","24.6274176","2462.741699796952"
"21350.0_37950.0","21650.0_35050.0","36.48528159999999","3648.528137423857"
"36950.0_44350.0","37450.0_43550.0","10.071068","1007.1067811865476"
"2150.0_50350.0","3050.0_50450.0","9.4142136","941.4213562373095"
"37850.0_54650.0","38050.0_56950.0","25.4852816","2548.528137423857"
"46750.0_47250.0","47050.0_47250.0","3.0","300.0"
"36750.0_59650.0","37050.0_58050.0","19.7279224","1972.7922061357856"
"47350.0_31550.0","47450.0_32150.0","6.4142136","641.4213562373095"
"7250.0_23150.0","8250.0_26850.0","41.14213599999998","4114.213562373096"
"42950.0_14350.0","44050.0_12550.0","22.5563496","2255.6349186104044"
"38050.0_46650.0","38850.0_45950.0","10.8994952","1089.9494936611666"
"21350.0_37950.0","21750.0_40450.0","27.4852816","2748.528137423857"
"30150.0_30550.0","36950.0_32550.0","76.28427199999994","7628.42712474619"
"26750.0_22150.0","29750.0_22750.0","32.4852816","3248.528137423857"
"48550.0_56450.0","48950.0_55950.0","25.7279224","724.2640687119285"
"33850.0_13450.0","39850.0_8950.0","83.32590319999991","8332.590180780451"
"11550.0_34650.0","12050.0_34350.0","6.2426408","624.2640687119285"
"58250.0_50650.0","59750.0_49650.0","19.142136","1914.213562373095"
"14050.0_42150.0","14450.0_42050.0","6.6568544","665.685424949238"
"30550.0_31250.0","36950.0_32250.0","71.45584479999995","7145.584412271572"
"2550.0_54250.0","3550.0_54550.0","60.35534","1207.1067811865476"
"18350.0_21550.0","20950.0_21750.0","31.7989904","3179.898987322333"
"49050.0_12750.0","50750.0_10250.0","33.213204000000005","3321.3203435596424"
"3050.0_44150.0","7050.0_43450.0","42.899495199999976","4289.949493661166"
"2850.0_21950.0","4450.0_20750.0","20.9705632","2097.056274847714"
"1150.0_49150.0","3050.0_50450.0","24.3847768","2438.477631085024"
"38050.0_31550.0","39350.0_31450.0","13.4142136","1341.4213562373095"
"38650.0_20550.0","39750.0_19350.0","16.5563496","1655.6349186104046"
"7350.0_34650.0","11550.0_34650.0","42.0","4200.0"
"27450.0_50050.0","28950.0_47750.0","29.213204","2921.3203435596424"
"10150.0_35050.0","11650.0_36250.0","21.3847768","2138.477631085024"
"8750.0_19850.0","9750.0_19950.0","35.870058400000005","2055.6349186104044"
"44250.0_53550.0","44550.0_55150.0","17.2426408","1724.2640687119285"
"8350.0_26850.0","10050.0_23950.0","47.89949519999999","4789.949493661166"
"1650.0_51950.0","3450.0_51550.0","19.6568544","1965.685424949238"
"7450.0_32250.0","8050.0_30250.0","22.4852816","2248.528137423857"
"18750.0_17950.0","20950.0_21750.0","47.112699199999966","4711.269837220809"
"27450.0_21050.0","29750.0_22750.0","30.0416312","3004.1630560342614"
"31850.0_29650.0","34750.0_31350.0","45.3137088","4531.370849898477"
"37450.0_43550.0","38050.0_43650.0","6.4142136","641.4213562373095"
"16750.0_32750.0","18550.0_32050.0","20.8994952","2089.9494936611663"
"14450.0_37850.0","24750.0_38250.0","108.79899039999997","10879.898987322335"
"16550.0_43750.0","18350.0_42350.0","23.7989904","2379.898987322333"
"54050.0_12650.0","57350.0_10150.0","55.45584479999998","5545.584412271572"
"17350.0_11250.0","18850.0_13250.0","26.213204","2621.3203435596424"
"26550.0_31350.0","28050.0_29850.0","21.213204","2121.3203435596424"
"31150.0_26050.0","32350.0_27750.0","21.9705632","2197.056274847714"
"9750.0_44250.0","10350.0_45150.0","57.426407999999995","1148.528137423857"
"3550.0_48650.0","4250.0_48850.0","7.8284272","782.842712474619"
"10750.0_19250.0","11750.0_20050.0","23.8994952","2389.9494936611663"
"56250.0_4550.0","58350.0_4650.0","21.4142136","2141.4213562373097"
"24650.0_53450.0","27050.0_53350.0","29.4852816","2948.5281374238575"
"45350.0_49150.0","47150.0_48250.0","21.7279224","2172.792206135786"
"48550.0_8350.0","50050.0_10450.0","27.213204","2721.3203435596424"
"14250.0_36350.0","21750.0_40450.0","98.08326239999995","9808.326112068524"
"11350.0_350.0","14350.0_450.0","31.2426408","3124.2640687119283"
"48550.0_8350.0","50050.0_8850.0","19.8994952","1989.9494936611666"
"8350.0_53250.0","8750.0_53350.0","22.071068","441.4213562373095"
"10750.0_19250.0","11950.0_21250.0","29.213204","2921.3203435596433"
"16150.0_5350.0","17450.0_2750.0","31.3847768","3138.477631085024"
"1850.0_57850.0","2850.0_56150.0","21.142136","2114.213562373095"
"11950.0_6550.0","16950.0_7550.0","54.142135999999994","5414.213562373096"
"42050.0_6050.0","43350.0_5450.0","15.4852816","1548.528137423857"
"5150.0_27550.0","5450.0_26850.0","41.21320399999999","1307.1067811865476"
"14450.0_48850.0","16650.0_50050.0","26.9705632","2697.056274847714"
"16150.0_5350.0","16450.0_5150.0","3.8284272","382.842712474619"
"14250.0_36350.0","21350.0_34850.0","115.84062159999996","9487.005768508881"
"24050.0_53050.0","27050.0_53350.0","35.9705632","3597.056274847715"
"26850.0_55150.0","27250.0_53550.0","17.6568544","1765.685424949238"
"41050.0_10850.0","41950.0_11350.0","47.899495200000004","1424.2640687119285"
"14250.0_36350.0","21650.0_35050.0","114.11269919999994","11411.26983722081"
"3650.0_41150.0","6450.0_42650.0","45.97056319999999","4597.056274847714"
"46050.0_19250.0","49150.0_17850.0","37.97056319999999","3797.056274847714"
"33650.0_10150.0","34950.0_10150.0","13.0","1300.0"
"36950.0_32250.0","36950.0_32550.0","3.0","300.0"
"47350.0_31550.0","47350.0_32050.0","5.0","500.0"
"57250.0_46050.0","57450.0_44450.0","16.8284272","1682.842712474619"
"40450.0_25950.0","40650.0_24150.0","18.8284272","1882.842712474619"
"49650.0_33350.0","49850.0_33350.0","2.0","200.0"
"26950.0_5250.0","27050.0_5250.0","1.0","100.0"
"55250.0_4150.0","55850.0_3850.0","23.8284272","782.842712474619"
"37850.0_54650.0","38350.0_54750.0","5.4142136","541.4213562373095"
"27450.0_21050.0","27650.0_24350.0","34.6568544","3465.685424949238"
"21950.0_7350.0","21950.0_8550.0","12.0","1200.0"
"31050.0_5050.0","31550.0_2650.0","26.071068","2607.106781186548"
"7250.0_23150.0","7350.0_24850.0","17.4142136","1741.4213562373095"
"27950.0_4950.0","28450.0_4450.0","11.6568544","765.685424949238"
"50750.0_10250.0","51350.0_12550.0","25.4852816","2548.528137423857"
"15050.0_11850.0","16750.0_12050.0","114.79899039999998","3548.528137423857"
"2850.0_56150.0","4150.0_57450.0","18.3847768","1838.4776310850236"
"34350.0_4650.0","34950.0_4150.0","33.7279224","1607.1067811865476"
"44550.0_55150.0","45950.0_53950.0","18.9705632","1897.0562748477141"
"20950.0_21750.0","21150.0_22650.0","9.8284272","982.842712474619"
"30050.0_9250.0","30850.0_7550.0","20.3137088","2031.370849898476"
"51050.0_38450.0","51450.0_38650.0","4.8284272","482.842712474619"
"14250.0_36350.0","18950.0_36650.0","54.04163119999997","5404.163056034262"
"56050.0_11550.0","56250.0_12650.0","11.8284272","1182.842712474619"
"54550.0_31350.0","55150.0_31150.0","34.142136","682.842712474619"
"2150.0_50350.0","3550.0_48650.0","27.9705632","2797.056274847714"
"49050.0_34250.0","50050.0_35050.0","13.3137088","1331.370849898476"
"42950.0_14350.0","44350.0_12750.0","21.7989904","2179.898987322333"
"1850.0_50.0","2250.0_950.0","10.6568544","1065.685424949238"
"5450.0_56650.0","6550.0_57750.0","15.5563496","1555.6349186104046"
"4950.0_41350.0","6050.0_42050.0","44.87005839999998","4487.005768508881"
"12250.0_53150.0","12650.0_56950.0","40.8284272","4082.8427124746195"
"26750.0_22150.0","27650.0_24350.0","27.142136","2714.213562373095"
"7050.0_28950.0","11550.0_34650.0","81.74011679999992","8174.011537017762"
"55950.0_9250.0","57350.0_10150.0","17.7279224","1772.7922061357856"
"49150.0_17850.0","50350.0_19350.0","19.9705632","1997.0562748477141"
"6350.0_24750.0","8350.0_26850.0","35.142135999999994","3514.213562373095"
"9750.0_44250.0","10250.0_44450.0","29.142136","582.842712474619"
"11950.0_6550.0","15850.0_6850.0","43.55634959999999","4355.634918610405"
"19050.0_53450.0","19750.0_53850.0","28.071068","1124.2640687119285"
"37950.0_30550.0","39350.0_31350.0","17.3137088","1731.370849898476"
"40450.0_25950.0","42650.0_24750.0","26.9705632","2697.056274847714"
"1550.0_13050.0","3850.0_16350.0","65.69848559999997","6569.848480983501"
"23450.0_14950.0","23950.0_13550.0","16.071068","1607.1067811865476"
"30150.0_30550.0","30550.0_31250.0","8.6568544","865.685424949238"
"57350.0_5550.0","58350.0_4650.0","23.9705632","1431.370849898476"
"14450.0_37850.0","22650.0_36450.0","95.21320399999995","9521.320343559642"
"50150.0_9950.0","50750.0_10150.0","29.4142136","1341.4213562373095"
"44450.0_48750.0","45450.0_49150.0","30.4852816","1365.685424949238"
"11750.0_18650.0","12050.0_19350.0","20.8284272","882.842712474619"
"1150.0_49150.0","3550.0_48650.0","35.48528159999999","3065.685424949238"
"11950.0_6550.0","16050.0_6750.0","45.97056319999999","4597.056274847715"
"34450.0_33650.0","34650.0_33650.0","2.0","200.0"
"2850.0_21950.0","3750.0_22350.0","11.4852816","1148.528137423857"
"27450.0_50050.0","29250.0_47050.0","37.455844799999994","3745.584412271571"
"13550.0_43450.0","14450.0_42050.0","17.7279224","1772.7922061357856"
"3050.0_50450.0","4250.0_48850.0","20.9705632","2097.056274847714"
"9850.0_19950.0","10750.0_19250.0","11.8994952","1189.9494936611666"
"4150.0_57050.0","4650.0_56550.0","26.7279224","824.2640687119285"
"3050.0_44250.0","6050.0_42050.0","39.698485599999984","3969.8484809835"
"5350.0_48150.0","5750.0_47150.0","16.2426408","1224.2640687119285"
"3050.0_24750.0","3250.0_25250.0","10.4142136","641.4213562373095"
"1750.0_51550.0","3850.0_53950.0","32.6984856","3269.8484809834995"
"49050.0_3550.0","52050.0_2750.0","33.3137088","3331.370849898476"
"28050.0_49950.0","29350.0_48750.0","19.142136","1914.213562373095"
"8050.0_30250.0","11650.0_36250.0","75.74011679999991","7574.011537017761"
"10650.0_13450.0","14950.0_11850.0","62.556349599999976","6255.634918610404"
"7550.0_37250.0","8150.0_37150.0","22.3137088","782.842712474619"
"7450.0_32250.0","10150.0_35050.0","39.769553599999995","3976.9552621700473"
"37350.0_57950.0","39250.0_59050.0","23.5563496","2355.6349186104044"
"47350.0_17250.0","49150.0_17850.0","29.071068","2907.106781186548"
"650.0_53150.0","1550.0_54450.0","16.7279224","1672.7922061357856"
"48550.0_8350.0","50350.0_9050.0","22.071068","2207.106781186548"
"10150.0_35050.0","10550.0_34050.0","11.6568544","1165.685424949238"
"950.0_46450.0","2050.0_45650.0","14.3137088","1431.370849898476"
"18950.0_36650.0","21350.0_37950.0","29.3847768","2938.477631085024"
"25550.0_20350.0","26150.0_20050.0","34.4142136","1041.4213562373095"
"10650.0_13450.0","14550.0_11850.0","62.556349599999976","6255.634918610404"
"28950.0_48950.0","29350.0_48750.0","4.8284272","482.842712474619"
"3250.0_41350.0","6450.0_42650.0","45.62741759999997","4562.741699796952"
"41650.0_5050.0","42650.0_5950.0","13.7279224","1372.7922061357856"
"10650.0_13450.0","14250.0_14950.0","42.79899039999998","4279.898987322334"
"10250.0_56150.0","10250.0_56250.0","5.0","100.0"
"3150.0_47450.0","3150.0_47750.0","13.2426408","441.4213562373095"
"6350.0_24750.0","7250.0_22950.0","24.3137088","2431.370849898476"
"47050.0_47250.0","47150.0_48250.0","11.2426408","1124.2640687119285"
"57250.0_46050.0","57350.0_47450.0","16.8994952","1689.9494936611666"
"47550.0_36150.0","47650.0_37550.0","16.8994952","1689.9494936611666"
"39350.0_31350.0","39450.0_31250.0","1.4142136","141.4213562373095"
"14250.0_36350.0","22650.0_36450.0","102.59798079999995","10259.797974644667"
"6350.0_16350.0","7250.0_13650.0","30.7279224","3072.792206135786"
"48550.0_30350.0","48650.0_31850.0","15.4142136","1541.4213562373095"
"12550.0_13950.0","14250.0_14950.0","21.7279224","2172.792206135786"
"46850.0_18450.0","47350.0_17250.0","14.6568544","1465.685424949238"
"36750.0_59650.0","37350.0_57950.0","19.4852816","1948.528137423857"
"13350.0_59950.0","17750.0_58150.0","54.38477679999997","5438.477631085024"
"43450.0_45550.0","43650.0_44650.0","32.071068","1124.2640687119285"
"3550.0_48650.0","4750.0_50350.0","21.9705632","2197.056274847714"
"55950.0_9250.0","56050.0_11550.0","25.071068","2507.106781186548"
"3250.0_41350.0","4950.0_41350.0","17.0","1700.0"
"8050.0_30250.0","8950.0_34950.0","51.55634959999996","5155.634918610405"
"46050.0_19250.0","46750.0_19950.0","9.8994952","989.9494936611666"
"12550.0_13950.0","14550.0_11850.0","41.48528159999999","4148.528137423857"
"17550.0_44450.0","18250.0_42350.0","23.8994952","2389.9494936611663"
"39850.0_8950.0","40950.0_10850.0","24.142136","2414.213562373095"
"43850.0_39450.0","44150.0_41450.0","21.2426408","2124.2640687119283"
"48750.0_50.0","50350.0_5450.0","66.62741759999997","6662.741699796952"
"33650.0_13250.0","39850.0_8850.0","83.15433039999992","8315.43289325507"
"31150.0_10650.0","33650.0_10150.0","27.6568544","2765.685424949238"
"14150.0_36150.0","22450.0_41050.0","108.56854399999992","10856.85424949238"
"6550.0_15150.0","7250.0_13650.0","17.8994952","1789.9494936611666"
"26850.0_23750.0","29550.0_22750.0","31.142136","3114.213562373095"
"10250.0_150.0","11250.0_350.0","40.8284272","1282.842712474619"
"4650.0_40850.0","7050.0_43450.0","54.14213599999998","5414.213562373096"
"38150.0_9950.0","39850.0_8950.0","22.5563496","2255.6349186104044"
"27950.0_7650.0","30850.0_7550.0","32.7279224","3272.792206135786"
"14450.0_37850.0","18950.0_36650.0","49.97056319999999","4997.056274847715"
"12550.0_13950.0","14950.0_11850.0","41.48528159999999","4148.5281374238575"
"7350.0_34650.0","11450.0_36450.0","51.3847768","5138.477631085024"
"38050.0_31550.0","39350.0_31350.0","13.8284272","1382.842712474619"
"56250.0_12650.0","57350.0_10150.0","30.3847768","3038.477631085024"
"2050.0_45650.0","4750.0_46250.0","29.4852816","2948.528137423857"
"38550.0_12950.0","39850.0_8850.0","46.38477679999997","4638.477631085024"
"8450.0_21950.0","10050.0_23950.0","27.213204","2721.3203435596424"
"38950.0_12850.0","39850.0_8850.0","43.72792239999998","4372.792206135786"
"11450.0_36450.0","12050.0_34350.0","27.7279224","2772.792206135786"
"37750.0_20550.0","39850.0_19450.0","25.5563496","2555.6349186104044"
"47650.0_37550.0","49550.0_35750.0","26.4558448","2645.584412271571"
"7350.0_26050.0","8250.0_26850.0","14.6568544","1465.685424949238"
"58250.0_50650.0","59450.0_49750.0","16.8994952","1689.9494936611666"
"31950.0_29750.0","34450.0_33650.0","57.69848559999997","5769.848480983501"
"46850.0_18450.0","50350.0_19350.0","38.72792239999998","3872.792206135786"
"51350.0_10550.0","55150.0_8750.0","46.62741759999999","4662.741699796952"
"1650.0_51950.0","2350.0_50650.0","16.4852816","1648.528137423857"
"30150.0_30550.0","31850.0_29650.0","20.7279224","2072.792206135786"
"3350.0_26750.0","4850.0_27150.0","16.6568544","1665.685424949238"
"6050.0_42050.0","6450.0_42650.0","7.6568544","765.685424949238"
"6550.0_57750.0","6950.0_57450.0","5.8284272","582.842712474619"
"13350.0_59950.0","14350.0_58850.0","15.142136","1514.213562373095"
"11750.0_6450.0","16050.0_6750.0","48.38477679999998","4838.477631085025"
"23050.0_14050.0","24650.0_14150.0","16.4142136","1641.4213562373095"
"7350.0_34650.0","8350.0_31950.0","31.142136","3114.2135623730956"
"23050.0_14050.0","24450.0_15050.0","18.142136","1814.213562373095"
"17450.0_2750.0","18450.0_5950.0","36.142135999999994","3614.213562373095"
"20050.0_8650.0","21950.0_8550.0","20.2426408","2024.2640687119285"
"1850.0_57850.0","4050.0_57050.0","25.3137088","2531.370849898476"
"16450.0_5150.0","18450.0_5950.0","24.142136","2414.213562373095"
"33050.0_31450.0","34450.0_33650.0","28.9705632","2897.056274847714"
"27650.0_24350.0","28650.0_25450.0","21.142136","2114.213562373095"
"16850.0_12050.0","18850.0_13250.0","29.7989904","2979.8989873223336"
"8350.0_31950.0","12050.0_34350.0","52.597980799999974","5259.797974644667"
"26450.0_9150.0","31050.0_7750.0","51.79899039999995","5179.898987322333"
"13750.0_43550.0","14450.0_42050.0","17.8994952","1789.9494936611666"
"11750.0_6450.0","15850.0_6850.0","45.97056319999999","4597.056274847715"
"3050.0_50450.0","3750.0_51050.0","9.4852816","948.5281374238571"
"49650.0_33350.0","51350.0_33850.0","19.071068","1907.1067811865476"
"4050.0_56750.0","4650.0_56550.0","29.6568544","882.842712474619"
"43150.0_13950.0","44750.0_14450.0","18.071068","1807.1067811865476"
"8950.0_5650.0","11150.0_6450.0","25.3137088","2531.370849898476"
"13750.0_36250.0","14150.0_36150.0","4.4142136","441.4213562373095"
"42950.0_14350.0","44950.0_13750.0","22.4852816","2248.528137423857"
"16050.0_6750.0","16450.0_8950.0","23.6568544","2365.685424949238"
"5450.0_29450.0","7050.0_28950.0","18.071068","1807.1067811865476"
"28150.0_46950.0","29250.0_47050.0","11.4142136","1141.4213562373095"
"34750.0_31350.0","36950.0_32550.0","26.9705632","2697.056274847714"
"3850.0_19850.0","3950.0_16450.0","36.071068","3607.1067811865473"
"52050.0_2750.0","53850.0_3950.0","25.3137088","2531.370849898476"
"45350.0_49150.0","46750.0_47250.0","24.7989904","2479.898987322333"
"15850.0_6850.0","16450.0_8950.0","23.4852816","2348.528137423857"
"3050.0_50450.0","3650.0_51050.0","8.4852816","848.5281374238571"
"21350.0_37950.0","22650.0_36450.0","24.9705632","2497.056274847714"
"2050.0_45650.0","3750.0_44850.0","21.142136","2114.213562373095"
"5550.0_1150.0","6050.0_1450.0","6.2426408","624.2640687119285"
"11950.0_10550.0","14850.0_9150.0","38.112699199999994","3811.269837220809"
"3050.0_44250.0","3250.0_41350.0","29.8284272","2982.842712474619"
"42050.0_6050.0","42750.0_4450.0","18.8994952","1889.9494936611666"
"14750.0_50450.0","16650.0_50050.0","20.6568544","2065.685424949238"
"7250.0_22950.0","7250.0_23150.0","2.0","200.0"
"49150.0_17650.0","49150.0_17850.0","2.0","200.0"
"27950.0_12550.0","27950.0_12650.0","1.0","100.0"
"39850.0_8850.0","39850.0_8950.0","1.0","100.0"
"50050.0_9950.0","50050.0_10450.0","5.0","500.0"
"1550.0_54050.0","1550.0_54450.0","4.8284272","482.842712474619"
"16750.0_32750.0","16850.0_30850.0","19.4142136","1941.4213562373095"
"33650.0_13250.0","40950.0_10850.0","84.69848559999994","8469.848480983499"
"26150.0_18950.0","26250.0_19450.0","27.071068","541.4213562373095"
"48850.0_48750.0","48950.0_51850.0","36.3847768","3638.477631085024"
"28050.0_29850.0","28150.0_30350.0","5.4142136","541.4213562373095"
"50050.0_8850.0","50050.0_9950.0","11.0","1100.0"
"55950.0_9250.0","55950.0_12750.0","37.48528159999999","3748.5281374238575"
"48750.0_18650.0","49150.0_17850.0","9.6568544","965.685424949238"
"29550.0_22750.0","29750.0_22750.0","2.0","200.0"
"28650.0_25450.0","28750.0_25550.0","1.4142136","141.4213562373095"
"29650.0_21150.0","29750.0_22850.0","21.4142136","1741.4213562373095"
"4650.0_40850.0","6450.0_42650.0","48.97056319999999","4897.056274847714"
"41650.0_5050.0","42050.0_4550.0","6.6568544","665.685424949238"
"18950.0_13250.0","18950.0_14150.0","39.9705632","1265.685424949238"
"33550.0_12750.0","33550.0_13250.0","11.0","700.0"
"23050.0_14050.0","23450.0_14950.0","10.6568544","1065.685424949238"
"31150.0_10650.0","34550.0_6650.0","68.04163119999997","6804.163056034262"
"38350.0_31750.0","39350.0_31450.0","11.2426408","1124.2640687119285"
"57450.0_47450.0","58450.0_46850.0","12.4852816","1248.528137423857"
"20750.0_19250.0","21150.0_22650.0","39.79899039999998","3979.8989873223336"
"38950.0_20350.0","39750.0_19350.0","13.3137088","1331.370849898476"
"30750.0_5050.0","31550.0_2650.0","27.3137088","2731.370849898476"
"40050.0_7550.0","41250.0_6950.0","24.2426408","2024.2640687119285"
"43350.0_58850.0","44150.0_57650.0","79.49747599999998","1589.9494936611666"
"38150.0_9950.0","38550.0_12950.0","31.6568544","3165.685424949238"
"11750.0_6450.0","14850.0_9150.0","42.18376719999998","4218.376618407357"
"37750.0_20550.0","38150.0_19750.0","9.6568544","965.685424949238"
"31150.0_10650.0","31350.0_10050.0","6.8284272","682.842712474619"
"51150.0_39050.0","51450.0_38750.0","4.2426408","424.26406871192853"
"15650.0_5050.0","15750.0_4350.0","12.8284272","882.842712474619"
"1150.0_14650.0","3850.0_16350.0","49.79899039999998","4979.898987322333"
"15650.0_5250.0","15750.0_4350.0","14.8284272","1082.842712474619"
"38150.0_9950.0","38950.0_12850.0","32.3137088","3231.370849898476"
"28150.0_46950.0","28950.0_48950.0","24.4852816","2448.528137423857"
"14150.0_36150.0","18950.0_36650.0","56.455844799999966","5645.584412271572"
"38950.0_12850.0","40950.0_10850.0","28.284272","2828.42712474619"
"17750.0_20750.0","18750.0_17950.0","33.798990399999994","3379.898987322333"
"7350.0_24950.0","7550.0_25950.0","19.6568544","1565.685424949238"
"8050.0_30250.0","8350.0_31950.0","19.071068","1907.1067811865476"
"11950.0_10550.0","16050.0_6750.0","56.74011679999994","5674.011537017761"
"14450.0_37850.0","22450.0_41050.0","98.76955359999997","9876.955262170048"
"48750.0_50.0","52050.0_2750.0","46.52691279999998","4652.6911934581185"
"57450.0_58750.0","58750.0_56650.0","26.3847768","2638.477631085024"
"38550.0_12950.0","40950.0_10850.0","32.6984856","3269.8484809834995"
"150.0_4550.0","1650.0_2350.0","38.3137088","3431.370849898476"
"20050.0_54250.0","22350.0_53150.0","27.5563496","2755.6349186104044"
"27050.0_5250.0","28050.0_4750.0","12.071068","1207.1067811865476"
"52850.0_14550.0","53650.0_15450.0","12.3137088","1231.370849898476"
"11950.0_10550.0","15850.0_6850.0","54.325903199999956","5432.590180780451"
"14850.0_9150.0","16450.0_8950.0","20.4852816","2048.528137423857"
"30850.0_7550.0","31050.0_7750.0","2.8284272","282.842712474619"
"12250.0_53150.0","14550.0_54850.0","30.0416312","3004.1630560342614"
"17750.0_20750.0","18350.0_21550.0","10.4852816","1048.528137423857"
"28050.0_49950.0","28150.0_46950.0","31.2426408","3124.2640687119283"
"33650.0_13250.0","38150.0_9950.0","65.11269919999998","6511.269837220809"
"34650.0_33650.0","34750.0_31350.0","23.4142136","2341.4213562373097"
"47650.0_37550.0","51050.0_38450.0","37.7279224","3772.792206135786"
"20050.0_54250.0","21750.0_54350.0","17.4142136","1741.4213562373095"
"8050.0_30250.0","11450.0_36450.0","76.91168959999992","7691.168824543142"
"13650.0_9450.0","14450.0_10550.0","71.56854399999999","1431.370849898476"
"950.0_46450.0","3050.0_44450.0","39.04163119999998","3904.163056034262"
"46750.0_19950.0","50750.0_18550.0","46.9705632","4697.056274847715"
"21750.0_40450.0","23750.0_41650.0","24.9705632","2497.056274847714"
"48250.0_35050.0","51450.0_38750.0","50.84062159999996","5084.062043356595"
"26450.0_9150.0","27950.0_7650.0","24.9705632","2497.056274847714"
"33050.0_31450.0","36950.0_32250.0","43.14213599999998","4314.213562373096"
"21650.0_35050.0","23750.0_41650.0","74.69848559999994","7469.848480983499"
"31950.0_29750.0","36950.0_32250.0","71.28427199999994","7128.427124746191"
"13750.0_36250.0","14450.0_37850.0","18.8994952","1889.9494936611666"
"950.0_46450.0","1250.0_47050.0","7.2426408","724.2640687119285"
"21350.0_34850.0","23750.0_41650.0","77.94112639999993","7794.112549695428"
"16550.0_43750.0","17550.0_44450.0","12.8994952","1289.9494936611666"
"51350.0_10550.0","54050.0_12650.0","35.6984856","3569.8484809834995"
"12050.0_19050.0","13150.0_17050.0","24.5563496","2455.6349186104044"
"50350.0_5450.0","53850.0_3950.0","41.213203999999976","4121.320343559642"
"3650.0_48550.0","4750.0_50350.0","22.5563496","2255.6349186104044"
"34250.0_7150.0","35650.0_9050.0","24.7989904","2479.898987322333"
"37950.0_56550.0","39850.0_57050.0","21.071068","2107.106781186548"
"20150.0_54150.0","22950.0_53750.0","29.6568544","2965.685424949238"
"14050.0_42150.0","15350.0_43650.0","20.9705632","2097.056274847714"
"56250.0_4550.0","57850.0_3750.0","19.3137088","1931.370849898476"
"50050.0_35050.0","51350.0_33850.0","17.9705632","1797.0562748477141"
"1550.0_30750.0","4850.0_27150.0","49.669048799999956","4966.904755831214"
"35550.0_10750.0","41050.0_11150.0","58.31370879999997","5831.370849898476"
"2250.0_30650.0","2350.0_30450.0","8.4142136","441.4213562373095"
"46650.0_11750.0","49050.0_12850.0","79.0416312","3089.9494936611663"
