"ID1","ID2","Dist","DistM"
"17","4","3849.6290608000045","23593.607486307086"
"18","4","3013.6280116000044","20355.12985522207"
"19","4","5087.485024400005","36991.88309203678"
"20","4","3224.3813720000057","21162.236636408616"
"21","5","5167.1896072000045","31487.720036002524"
"22","5","3569.8572108000035","17261.017305526642"
"23","5","3185.4694844000046","29746.298679765205"
"24","5","5829.938968800006","32291.883092036784"
"25","5","4400.192556800007","30353.405460951755"
"26","5","4525.533802000005","33491.88309203678"
"27","5","3248.197406800005","33522.03461105328"
"28","5","4620.230189200007","32511.984104714444"
"29","5","6285.443591200008","39224.47327281723"
"30","5","4988.212095600003","32374.7258045114"
"31","5","5894.049569600006","38006.096654409885"
"32","5","6284.128179999998","36910.25971044414"
"33","5","3967.4593884000074","41778.888860545674"
"34","5","5165.836167600006","35577.66952966369"
"35","5","6786.846659600007","43375.94513539338"
"36","5","6151.801029600003","46497.26547895303"
"37","5","7777.961457200007","49777.16446627534"
"38","5","8852.067009999962","110384.4804515672"
"39","5","7908.825220400015","96733.5136523794"
"40","5","5598.97325560001","64985.49057834388"
"41","5","8629.072058000009","99447.7272147525"
"42","5","6066.020984000011","63985.49057834388"
"43","5","8717.49846599999","105158.99705197332"
"44","5","7191.315550000012","80459.50211536161"
"45","5","7225.286113200013","83856.55839020935"
"46","5","8751.770543599996","106669.04755831216"
"47","5","8806.611165199984","109490.36790187178"
"48","5","6057.83721680001","64078.38379715734"
"49","5","7695.832366800015","93771.99128346442"
"50","5","6069.861605600011","69258.28278447967"
"6","5","3323.314104800003","18571.067811865476"
"7","5","3258.395268800003","26986.500705120536"
"8","5","3837.8441652000015","18709.5454429505"
"9","5","688.2619816","6135.533905932738"
"10","5","4102.320400000004","31439.19189857866"
"11","5","2259.7161240000005","13661.017305526644"
"12","5","3735.166069600003","23735.0288425444"
"13","5","3386.501019600004","19796.55121145938"
"14","5","2749.788241200002","14978.174593052023"
"15","5","2723.5750372000016","13239.696961967"
"16","5","2298.736118","11701.219330881975"
"17","5","2787.729367600003","19655.12985522207"
"18","5","3295.7529052000045","22400.71426749364"
"19","5","4025.585331200005","33053.405460951755"
"20","5","3506.506265600006","23207.821048680184"
"21","6","7839.745501600003","58812.69837220809"
"22","6","3530.6755420000018","21272.28714274745"
"23","6","3084.7527072000034","30036.24817342637"
"24","6","6720.033574400003","48473.001410241086"
"25","6","4984.347085200005","40403.15292925759"
"26","6","4424.817024800005","33781.83258569795"
"27","6","3147.480629600004","33811.984104714444"
"28","6","4519.513412000006","32801.93359837561"
"29","6","7804.547441600005","57936.96244092002"
"30","6","4887.495318400002","32664.675298172562"
"31","6","6475.275166000004","47762.95090390225"
"32","6","6183.411402799998","37200.2092041053"
"33","6","3866.742611200006","42068.83835420683"
"34","6","5065.119390400005","35867.61902332485"
"35","6","7368.072256000005","53132.79938488576"
"36","6","6051.084252400003","46787.21497261419"
"37","6","8362.115985599992","59826.911934581185"
"38","6","8751.350232799963","110674.42994522834"
"39","6","7808.108443200013","97023.46314604055"
"40","6","5498.256478400009","65275.44007200504"
"41","6","8528.35528080001","99737.67670841364"
"42","6","5965.3042068000095","64275.44007200504"
"43","6","8616.78168879999","105448.94654563446"
"44","6","7090.598772800011","80749.45160902277"
"45","6","7124.569336000011","84146.5078838705"
"46","6","8651.053766399997","106958.9970519733"
"47","6","8705.894387999984","109780.31739553293"
"48","6","5957.1204396000085","64368.3332908185"
"49","6","7595.115589600014","94061.94077712556"
"50","6","5969.14482840001","69548.23227814083"
"7","6","781.5849352000005","9263.96103067893"
"8","6","6426.057765200001","32983.556979968256"
"9","6","4010.161872800001","24565.180361560902"
"10","6","6693.726814000002","42787.72003600251"
"11","6","5581.616015199999","32090.6637611548"
"12","6","6636.756250800002","38322.03461105326"
"13","6","1961.8734039999995","7166.904755831214"
"14","6","2599.1719688000007","12043.86001800126"
"15","6","2641.3851728000013","15382.337649086285"
"16","6","4157.852360800004","22383.55697996826"
"17","6","2687.012590400002","19945.079348883235"
"18","6","5872.820172400006","45248.73734152915"
"19","6","3822.4850244000045","26953.40546095175"
"20","6","6307.370622800004","45962.950903902245"
"21","7","8424.170662399998","58332.799384885744"
"22","7","4307.532554800005","30063.455967290593"
"23","7","3599.377373200006","27726.197667087537"
"24","7","7496.890587200004","57264.17023478423"
"25","7","5761.204098000006","49194.32175380073"
"26","7","5201.674037600006","42573.00141024109"
"27","7","3662.691082000006","31560.5122421383"
"28","7","5228.010036800002","25503.657992645924"
"29","7","8581.40445439999","66728.13126546316"
"30","7","5664.352331200003","41455.84412271571"
"31","7","7252.132178800005","56554.119728445396"
"32","7","6960.268415599999","45991.37802864844"
"33","7","4381.953063600008","39817.36649163069"
"34","7","5841.9764032000085","44658.78784786799"
"35","7","8144.929268800006","61923.9682094289"
"36","7","6566.294704800001","44535.743110038056"
"37","7","9138.972998399993","68618.0807591243"
"38","7","9266.560685199955","108422.95808265219"
"39","7","8323.318895600001","94771.99128346439"
"40","7","6013.466930800011","63023.96820942891"
"41","7","9043.565733200001","97486.20484583748"
"42","7","6480.514659200012","62023.96820942891"
"43","7","9131.992141199982","103197.4746830583"
"44","7","7605.809225200013","78497.97974644662"
"45","7","7639.779788400014","81895.03602129433"
"46","7","9166.264218799988","104707.52518939714"
"47","7","9221.104840399976","107528.84553295677"
"48","7","6472.330892000011","62116.861428242366"
"49","7","8110.326042000016","91810.4689145494"
"50","7","6484.355280800012","67296.7604155647"
"8","7","6361.138929200002","41398.98987322332"
"9","7","3945.243036800002","32980.61325481597"
"10","7","6628.8079780000035","51203.15292925757"
"11","7","5516.6971792","40506.09665440987"
"12","7","6571.837414800003","46737.46750430834"
"13","7","2738.730416800002","15958.073580374356"
"14","7","3376.0289816000036","20835.028842544398"
"15","7","3418.242185600004","24173.50647362942"
"16","7","4934.709373600004","31174.725804511403"
"17","7","3436.237137600003","16719.59594928933"
"18","7","6552.733960400002","49245.79361637686"
"19","7","3040.900089200003","17689.444430272833"
"20","7","6763.487320800001","50052.9003975634"
"21","8","2509.5495992","19143.86001800126"
"22","8","4896.170266400005","39164.675298172566"
"23","8","5527.305454000006","58215.64209736039"
"24","8","3634.0899536000034","29966.399692442872"
"25","8","2956.356785200001","21589.44443027283"
"26","8","3308.648203600001","25976.450198781713"
"27","8","5590.033376400006","61991.37802864846"
"28","8","6653.535049200003","49611.479041326114"
"29","8","3677.675542000002","30759.292911256325"
"30","8","3894.196555600002","31780.613254815966"
"31","8","4450.2137980000025","29242.135623730945"
"32","8","5175.384717599998","34843.354954612914"
"33","8","6309.2953580000085","70248.23227814083"
"34","8","4695.102346000001","36816.147160748704"
"35","8","5343.010888000003","34611.98410471444"
"36","8","6704.697377200002","47097.26547895302"
"37","8","6334.125685600002","41013.20343559643"
"38","8","7644.391864","48041.630560342615"
"39","8","7085.284212800003","44910.25971044414"
"40","8","7590.667287199998","51884.27124746192"
"41","8","7865.043670400003","58744.069222106584"
"42","8","8316.082549999992","63492.597359530446"
"43","8","7782.960408000002","53667.11395993653"
"44","8","7705.7287144000065","52083.051916579934"
"45","8","7675.3145008000065","49041.630560342615"
"46","8","7870.2446800000025","58547.012947258874"
"47","8","7865.872097600003","56632.79938488577"
"48","8","8307.898782799995","63585.490578343895"
"49","8","8003.368326400005","50296.046148071044"
"50","8","8093.3546276","59419.805153394664"
"9","8","3171.9457192000027","18055.129855222076"
"10","8","267.66904880000004","9804.163056034262"
"11","8","1598.8347224000004","10363.96103067893"
"12","8","210.69848560000003","5338.477631085024"
"13","8","5762.035474800005","51635.74311003805"
"14","8","5125.322696400004","46817.36649163069"
"15","8","5101.0506188000045","45273.00141024109"
"16","8","4833.1814116","21562.23663640862"
"17","8","5129.565337200004","48124.47327281724"
"18","8","1851.9171335999997","13636.753236814713"
"19","8","6367.421300800005","61522.74887854694"
"20","8","2061.8420667999994","14361.017305526642"
"21","9","4480.584480000003","25517.87155501902"
"22","9","3831.532752800005","15640.916292848977"
"23","9","3744.464436400005","33053.40546095175"
"24","9","5143.333841600003","26322.03461105328"
"25","9","3713.5874296000043","24383.556979968256"
"26","9","4065.8788480000044","28770.562748477136"
"27","9","3807.1923588000054","36829.14139223983"
"28","9","5179.225141200003","35819.090885900994"
"29","9","5598.838464000006","33254.624791833725"
"30","9","4651.427200000003","34574.7258045114"
"31","9","5207.444442400004","32036.248173426375"
"32","9","5932.615361999998","37637.467504308355"
"33","9","4526.454340400008","45085.995641732225"
"34","9","5452.332990400001","39610.25971044414"
"35","9","6100.241532400005","37406.09665440988"
"36","9","6710.795981600001","49804.37226013958"
"37","9","7091.356330000004","43807.31598529185"
"38","9","8401.622508400003","50835.74311003805"
"39","9","7842.514857200004","47704.37226013957"
"40","9","6157.968207600011","68292.59735953042"
"41","9","8622.274314799954","61538.18177180202"
"42","9","6625.015936000012","67292.59735953044"
"43","9","8540.191052399976","56461.22650963196"
"44","9","7750.310502000013","83766.60889654813"
"45","9","7784.2810652000135","87163.66517139587"
"46","9","8627.475324399964","61341.12549695431"
"47","9","8623.102741999974","59426.91193458121"
"48","9","6616.832168800011","67385.49057834389"
"49","9","8254.827318800011","97079.09806465094"
"50","9","6628.856557600012","72565.3895656662"
"10","9","3415.715272800003","25469.343417595162"
"11","9","1573.1109967999994","7691.168824543142"
"12","9","3048.5609424000013","17765.180361560906"
"13","9","3945.4959716000044","23103.657992645924"
"14","9","3308.7831932000026","18285.281374238573"
"15","9","3282.569989200002","16546.80374315355"
"16","9","2560.411660000001","10081.11831820431"
"17","9","3346.7243196000036","22962.236636408612"
"18","9","2609.1477780000023","16430.86578651014"
"19","9","4584.5802832000045","36360.5122421383"
"20","9","2819.9011384000037","17237.97256769669"
"21","10","2241.8805504","9339.696961967"
"22","10","5139.939820000005","46578.888860545674"
"23","10","5771.075007600006","65629.8556597335"
"24","10","3366.4209048000034","20162.23663640862"
"25","10","3200.126338800002","29003.65799264591"
"26","10","3552.417757200002","33390.66376115479"
"27","10","5833.802930000006","69405.59159102153"
"28","10","6897.3046028000035","57025.69260369922"
"29","10","3410.0064932000023","20955.129855222072"
"30","10","4137.966109200003","39194.82681718907"
"31","10","4693.983351600002","36656.349186104046"
"32","10","5419.154271199998","42257.56851698602"
"33","10","6553.064911600009","77662.44584051387"
"34","10","4938.871899600002","44230.36072312181"
"35","10","5586.780441600003","42026.197667087545"
"36","10","6948.466930800003","54511.47904132613"
"37","10","6128.772444","31346.298679765205"
"38","10","7439.0386223999985","38374.7258045114"
"39","10","7329.053766400002","52324.473272817246"
"40","10","7834.436840799999","59298.48480983503"
"41","10","7659.690428800001","49077.16446627533"
"42","10","8559.852103599993","70906.81092190351"
"43","10","7577.6071664","44000.20920410528"
"44","10","7949.498268000006","59497.26547895304"
"45","10","7919.084054400006","56455.844122715724"
"46","10","7664.891438400001","48880.10819142762"
"47","10","7660.5188560000015","46965.89462905452"
"48","10","8551.668336399996","70999.70414071696"
"49","10","8247.13788","57710.25971044415"
"50","10","8337.12418119999","66834.01871576776"
"11","10","1842.6042760000005","17778.174593052023"
"12","10","454.4680392","12752.69119345812"
"13","10","6005.8050284000055","59049.95667241116"
"14","10","5369.092250000004","54231.580054003796"
"15","10","5344.820172400005","52687.2149726142"
"16","10","5076.950965199998","28976.4501987817"
"17","10","5373.334890800004","55538.68683519035"
"18","10","2095.6866872","21050.9667991878"
"19","10","6611.190854400005","68936.96244092"
"20","10","2305.6116204","21775.230867899732"
"21","11","2908.4440464","17992.388155425117"
"22","11","4081.260477200004","34433.30444827408"
"23","11","4563.113293200007","34584.776310850226"
"24","11","3571.1934080000005","18796.55121145938"
"25","11","2141.446996","16858.07358037436"
"26","11","2493.7384144000002","21245.07934888324"
"27","11","4625.841215600008","38360.51224213831"
"28","11","5838.625260000003","44880.10819142764"
"29","11","4026.6980304000035","25729.141392239828"
"30","11","3079.286766400001","27049.242404917495"
"31","11","3635.3040088000025","24510.764773832478"
"32","11","4360.474928400004","30111.984104714444"
"33","11","5345.10319720001","46617.36649163071"
"34","11","3880.192556800003","32084.776310850226"
"35","11","4528.1010988000035","29880.613254815966"
"36","11","5889.787588000005","42365.89462905454"
"37","11","5519.2158964000055","36281.83258569793"
"38","11","6829.482074800004","43310.25971044414"
"39","11","6270.374423600003","40178.88886054565"
"40","11","6775.757498","47152.90039756344"
"41","11","7050.133881200007","54012.698372208106"
"42","11","7443.664792800014","68823.96820942889"
"43","11","6968.050618800005","48935.74311003805"
"44","11","6890.818925200007","47351.681066681456"
"45","11","6860.4047116000065","44310.25971044414"
"46","11","7055.334890800006","53815.642097360396"
"47","11","7050.962308400007","51901.428534987295"
"48","11","7435.481025600013","68916.86142824235"
"49","11","7188.458537200005","45564.675298172566"
"50","11","7278.444838400002","54688.434303496186"
"12","11","1475.4499456","10074.011537017761"
"13","11","4764.144828400006","24635.028842544387"
"14","11","4127.432050000005","19816.65222413704"
"15","11","4101.218846000005","18078.174593052023"
"16","11","3234.3466892000038","11198.275605729692"
"17","11","4165.373176400006","24493.607486307075"
"18","11","1037.0073443999997","8905.382386916239"
"19","11","5403.229140000007","37891.88309203678"
"20","11","1247.7607047999998","9712.489168102786"
"21","12","2677.3038107999996","11576.955262170046"
"22","12","4688.643353600005","34143.354954612914"
"23","12","5319.778541200006","53194.32175380074"
"24","12","3696.902840800001","14391.168824543143"
"25","12","2748.829872400001","16568.124086713193"
"26","12","3101.121290800001","20955.129855222072"
"27","12","5382.506463600006","56970.05768508881"
"28","12","6446.008136400003","44590.15869776646"
"29","12","3825.086608000002","21309.545442950497"
"30","12","3686.669642800002","26759.29291125633"
"31","12","4242.686885200003","24220.815280171308"
"32","12","4967.8578048","29822.034611053277"
"33","12","6101.7684452000085","65226.911934581214"
"34","12","4487.575433200002","31794.82681718906"
"35","12","5135.483975200004","29590.6637611548"
"36","12","6497.170464400004","42075.94513539337"
"37","12","6126.598772800004","35991.883092036776"
"38","12","7436.864951200002","43020.310216782964"
"39","12","6877.757300000004","39888.939366884486"
"40","12","7383.1403744","46862.95090390227"
"41","12","7657.516757600005","53722.74887854693"
"42","12","8108.555637200003","58471.277015970794"
"43","12","7575.433495200004","48645.793616376875"
"44","12","7498.2018016000075","47061.73157302028"
"45","12","7467.787588000007","44020.310216782964"
"46","12","7662.717767200004","53525.69260369922"
"47","12","7658.345184800005","51611.47904132612"
"48","12","8100.371870000002","58564.170234784244"
"49","12","7795.841413600006","45274.72580451139"
"50","12","7885.827714800002","54398.48480983501"
"13","12","5554.508562000005","46614.4227664784"
"14","12","4917.795783600004","41796.04614807104"
"15","12","4893.5237060000045","40251.68106668144"
"16","12","4709.7966348","21272.287142747453"
"17","12","4922.038424400004","43103.15292925759"
"18","12","1644.3902207999997","8615.43289325507"
"19","12","6159.894388000005","56501.42853498729"
"20","12","1854.3151539999994","9339.696961967"
"21","13","5877.872097600003","51645.793616376875"
"22","13","1568.8021380000007","14105.382386916237"
"23","13","1122.8793032000024","22869.343417595162"
"24","13","4758.160170400003","41306.09665440987"
"25","13","3022.473681200003","33236.24817342637"
"26","13","2462.943620800002","26614.927829866738"
"27","13","1185.6072256000018","26645.07934888323"
"28","13","2557.6400080000026","25635.0288425444"
"29","13","5842.674037600005","50770.0576850888"
"30","13","2925.6219144000033","25497.770542341354"
"31","13","4513.401762000004","40596.04614807104"
"32","13","4221.537998800007","30033.304448274084"
"33","13","1904.8692072000024","34901.93359837562"
"34","13","3103.2459864000007","28700.71426749364"
"35","13","5406.198852000005","45965.89462905454"
"36","13","4089.210848400004","39620.31021678297"
"37","13","6400.242581600003","52660.00717874997"
"38","13","6789.476828800013","103507.52518939716"
"39","13","5846.235039200011","89856.55839020933"
"40","13","3536.383074400006","58108.535316173824"
"41","13","6566.4818768000105","92570.77195258244"
"42","13","4003.4308028000064","57108.535316173824"
"43","13","6654.908284800012","98282.04178980325"
"44","13","5128.725368800008","73582.54685319155"
"45","13","5162.695932000009","76979.60312803929"
"46","13","6689.180362400011","99792.09229614209"
"47","13","6744.0209840000125","102613.41263970172"
"48","13","3995.2470356000053","57201.42853498728"
"49","13","5633.242185600011","86895.03602129436"
"50","13","4007.271424400007","62381.32752230961"
"14","13","637.2985648000001","4876.955262170047"
"15","13","679.5117688000006","8215.43289325507"
"16","13","2195.9789568000015","15216.652224137046"
"17","13","725.1391864000012","12778.174593052023"
"18","13","3910.9467684000037","38081.832585697935"
"19","13","1962.9951500000018","26176.450198781706"
"20","13","4345.497218800006","38796.04614807103"
"21","14","5241.159319200005","46827.41699796952"
"22","14","932.0893596000001","9287.005768508881"
"23","14","486.1665247999995","18050.966799187805"
"24","14","4121.447392000005","36487.720036002516"
"25","14","2385.7609028000015","28417.871555019014"
"26","14","1826.2308424000007","21796.55121145938"
"27","14","548.8944471999996","21826.702730475874"
"28","14","1920.9272295999992","20816.652224137044"
"29","14","5205.961259200007","45951.68106668145"
"30","14","2288.9091360000007","20679.393923933996"
"31","14","3876.688983600004","35777.66952966368"
"32","14","3584.8252204000046","25214.927829866727"
"33","14","1268.1564287999993","30083.55697996826"
"34","14","2466.533208000001","23882.337649086283"
"35","14","4769.486073600005","41147.51801064719"
"36","14","3452.498070000002","34801.93359837562"
"37","14","5763.529803200007","47841.630560342615"
"38","14","6152.764050400008","98689.14857098977"
"39","14","5209.522260800006","85038.18177180197"
"40","14","2899.6702960000016","53290.15869776647"
"41","14","5929.7690984000055","87752.39533417507"
"42","14","3366.718024400002","52290.15869776647"
"43","14","6018.195506400007","93463.66517139589"
"44","14","4492.012590400003","68764.17023478421"
"45","14","4525.983153600004","72161.22650963193"
"46","14","6052.467584000006","94973.71567773473"
"47","14","6107.308205600008","97795.03602129435"
"48","14","3358.534257200001","52383.05191657993"
"49","14","4996.529407200006","82076.659402887"
"50","14","3370.5586460000027","57562.95090390226"
"15","14","42.79899039999998","3397.056274847714"
"16","14","1559.2661783999993","10398.27560572969"
"17","14","88.42640799999992","7959.797974644666"
"18","14","3274.2339900000024","33263.45596729059"
"19","14","1326.2823715999998","21358.07358037435"
"20","14","3708.784440400004","33977.669529663675"
"21","15","5216.887241600004","45283.05191657992"
"22","15","902.0182916000001","7162.741699796953"
"23","15","471.2670295999995","17443.86001800126"
"24","15","4097.175314400004","34943.35495461291"
"25","15","2361.4888252000014","26873.506473629423"
"26","15","1801.9587648000006","20252.18613006979"
"27","15","533.9949519999997","21219.59594928933"
"28","15","1906.0277343999994","20209.5454429505"
"29","15","5181.689181600006","44407.31598529185"
"30","15","2264.6370584000006","19135.028842544405"
"31","15","3852.416906000004","34233.30444827408"
"32","15","3560.5531428000045","23670.562748477136"
"33","15","1253.256933599999","29476.450198781717"
"34","15","2442.2611304000006","22337.972567696692"
"35","15","4745.213996000005","39603.15292925759"
"36","15","3437.598574800002","34194.82681718907"
"37","15","5739.257725600007","46297.26547895301"
"38","15","6137.864555200008","98082.04178980323"
"39","15","5194.622765600006","84431.07499061545"
"40","15","2884.7708008000013","52683.05191657992"
"41","15","5914.869603200005","87145.28855298854"
"42","15","3351.8185292000016","51683.05191657992"
"43","15","6003.296011200006","92856.55839020935"
"44","15","4477.113095200003","68157.06345359767"
"45","15","4511.0836584000035","71554.1197284454"
"46","15","6037.568088800006","94366.60889654819"
"47","15","6092.408710400007","97187.92924010781"
"48","15","3343.6347620000006","51775.94513539337"
"49","15","4981.629912000006","81469.55262170048"
"50","15","3355.6591508000024","56955.84412271572"
"16","15","1517.6387607999995","7118.376618407357"
"17","15","73.52691279999996","7352.6911934581185"
"18","15","3249.9619124000023","31719.09088590099"
"19","15","1311.3828763999998","20750.966799187805"
